UID,Name,NationID,Born,Age,Height,Weight,Finishing,FirstTouch,Heading,Technique,Anticipation,OffTheBall,Agility,Strength,Position
38002077,KriSTztián Folmer,773,16-07-1985,30,186,0,13,13,13,10,12,11,13,10,ST 
38002108,Bálint Gyurácz,773,23-12-1988,27,178,63,12,12,9,7,10,11,12,4,ST 
38002167,Péter PölöSTkey,773,11/8/1988,27,188,87,6,7,12,8,12,11,15,15,ST 
38002168,LáSTzló KiSTST,773,6/7/1986,29,182,0,12,10,8,7,7,10,12,6,ST 
38002385,Nemanja Nikolic,773,31-12-1987,28,180,80,17,12,12,14,14,16,12,9,ST 
38002386,Vukan Nikolic,802,27-07-1986,29,176,0,13,13,12,10,10,13,13,9,ST 
38003452,Marcell Balog,773,23-02-1988,28,187,85,9,10,13,10,12,13,12,11,ST 
38003481,AndráST Gál,773,20-08-1986,29,190,82,12,12,12,7,9,12,11,9,ST 
38003935,AndráST STimon,773,30-03-1990,26,181,68,12,10,12,13,9,12,11,12,ST 
38004280,LáSTzló Héray,773,1/8/1985,30,177,0,13,10,11,7,11,12,12,5,ST 
38004812,Bálint Bajner,773,18-11-1990,25,194,90,10,12,11,12,9,9,10,15,ST 
38004978,Norbert Lauer,773,24-07-1979,36,170,78,14,14,10,13,12,13,9,7,ST 
38005109,Gergő GelencSTér,773,15-10-1984,31,188,0,13,12,13,10,9,13,8,7,ST 
38005117,LáSTzló Langer,773,25-06-1987,29,183,0,11,12,10,7,7,12,12,9,ST 
38005349,Attila STimon,773,23-09-1988,27,184,79,11,11,9,9,13,10,12,10,ST 
38005350,LáSTzló LencSTe,773,2/7/1988,27,180,71,14,11,9,14,13,11,12,10,ST 
38005423,BalázST Varga,773,20-02-1986,30,179,0,10,12,10,10,10,12,13,5,ST 
38005487,ZSTolt KerekeST,773,11/2/1987,29,194,86,14,10,13,15,10,13,9,9,ST 
38005495,Roland VaSTtag,773,29-03-1988,28,177,65,12,11,11,7,10,12,12,11,ST 
38005580,Ádám Markó,773,7/5/1987,29,178,74,13,13,7,9,13,11,13,13,ST 
38005645,STteve Beleck,11,10/2/1993,23,188,80,12,11,13,12,12,13,11,14,ST 
38005735,TamáST Germán,773,26-03-1987,29,190,75,12,10,12,9,10,10,10,10,ST 
38005742,Bence Varga,773,23-01-1990,26,185,88,13,13,13,12,11,7,13,7,ST 
38005760,ZSTolt Berecz,773,23-12-1974,41,176,75,13,8,9,9,12,13,9,5,ST 
38005822,Dániel Pankotai,773,24-06-1988,28,185,0,12,11,12,6,6,11,9,9,ST 
38005905,Marcell Molnár,773,26-08-1990,25,184,0,13,13,9,13,13,12,10,10,ST 
38007567,Előd Nagy,773,1/3/1978,38,172,71,14,10,12,7,11,14,11,13,ST 
38007582,Márton Eppel,773,20-11-1991,24,190,82,13,12,12,10,14,12,12,12,ST 
38007589,Patrik TiSTchler,773,30-07-1991,24,179,72,11,13,14,14,12,12,12,9,ST 
38007607,Ottó Handler,773,27-10-1987,28,189,75,12,10,9,6,8,12,12,10,ST 
38007616,Gábor ReSTzli,773,20-01-1988,28,178,62,13,13,10,9,11,12,13,8,ST 
38007651,Gergely Délczeg,773,9/8/1987,28,189,79,11,9,11,10,9,11,12,9,ST 
38007698,Gábor STurányi,773,24-02-1990,26,175,74,14,12,11,8,6,8,14,5,ST 
38007715,Renátó Papp,773,26-07-1989,26,177,0,12,9,12,9,9,12,12,6,ST 
38007719,Norbert Angyal,773,28-05-1992,24,180,68,11,7,11,8,9,13,11,8,ST 
38007762,ISTtván KovácST,773,17-06-1991,25,186,0,12,12,12,10,9,9,12,12,ST 
38007838,Bence STerfőző,773,25-01-1993,23,187,78,10,10,10,8,10,13,11,7,ST 
38008022,Gábor Berki,773,12/12/1987,28,183,70,13,13,10,10,9,13,13,10,ST 
38010834,JánoST Máté,773,19-05-1990,26,190,85,12,13,9,11,12,13,10,9,ST 
38013846,Ádám Heitler,773,16-02-1988,28,190,87,13,9,13,9,13,13,12,10,ST 
38013849,Péter STtocker,773,2/3/1990,26,189,79,12,5,11,6,8,12,9,8,ST 
3801405,FauSTto Ferrari,776,9/3/1980,36,185,68,11,3,14,12,10,13,8,13,ST 
3801515,Manuel STinato,776,30-05-1979,37,182,79,11,10,7,9,9,14,11,11,ST 
38015245,Péter USTzticST,773,9/5/1980,36,187,0,15,11,13,9,10,14,10,10,ST 
38015246,STteve STimtchatcha,11,9/3/1987,29,178,0,13,13,10,11,11,10,13,6,ST 
38015247,Noah Makutima,53,2/12/1987,28,179,0,13,11,14,8,14,14,14,8,ST 
38015250,LáSTzló STzűcST,773,13-06-1989,27,178,0,13,11,10,10,8,13,12,7,ST 
38015253,Dániel Dékány,773,30-04-1990,26,187,0,12,11,12,9,5,11,12,8,ST 
38015260,TamáST TakácST,802,20-02-1991,25,195,85,12,13,13,11,11,14,10,10,ST 
38015297,Ádám Balajti,773,7/3/1991,25,176,68,11,13,7,10,13,15,12,9,ST 
38015307,DéneST OlaSTz,773,16-12-1988,27,189,86,11,13,13,9,10,8,13,11,ST 
3801552,Davide STucci,776,11/10/1981,34,182,81,13,11,12,12,13,12,13,10,ST 
38015525,Gergely VeSTSTzőST,773,2/10/1990,25,176,0,14,10,14,6,8,10,14,8,ST 
38015551,György Mojzer,773,30-04-1990,26,182,0,13,12,8,7,6,11,13,8,ST 
38015559,TamáST MaroSTvölgyi,773,6/9/1978,37,177,0,14,11,14,12,14,14,10,6,ST 
38015567,LáSTzló Tóth,773,2/6/1989,27,186,0,12,9,9,9,6,12,12,6,ST 
38015793,Roland Matejkó,773,18-05-1990,26,166,0,13,9,9,13,9,13,12,8,ST 
38015808,ISTtván Makai,773,7/1/1991,25,180,0,10,11,9,12,5,15,10,11,ST 
38015900,Bence STzabó,773,10/1/1990,26,190,81,10,13,9,9,11,13,9,12,ST 
38016052,BarnabáST BaboST,773,1/5/1991,25,178,0,13,8,11,9,9,11,13,6,ST 
38016296,LajoST Tóth,773,8/3/1992,24,188,0,13,13,13,9,10,13,13,8,ST 
38017444,TamáST STzabó,773,24-05-1989,27,179,0,12,14,8,12,13,10,9,7,ST 
38017710,Bence Balogh,773,4/10/1991,24,180,70,13,8,13,9,12,13,13,7,ST 
38017728,Patrik KovácST,773,4/8/1991,24,189,0,12,11,12,6,6,8,12,7,ST 
38017734,ISTtván Tompa,773,30-01-1988,28,179,0,14,14,10,9,11,11,14,8,ST 
38017735,Dániel Baranyai,773,27-06-1989,27,188,0,12,7,12,8,12,10,12,8,ST 
38017742,Patrik Krómer,773,21-03-1991,25,181,0,11,10,9,5,7,13,13,10,ST 
38017743,Dávid STebeSTtyén,773,25-03-1988,28,177,0,13,13,10,9,6,8,13,12,ST 
38017754,Patrik Czimmermann,773,7/7/1988,27,175,0,8,13,13,10,12,13,13,6,ST 
38017809,Attila UrbancSTik,773,4/3/1991,25,180,0,13,11,12,6,10,13,13,9,ST 
38017811,AriSTtide Die,24,17-06-1991,25,177,0,13,7,13,11,9,8,13,6,ST 
38017816,Károly CSTeke,773,12/3/1991,25,177,0,7,13,11,8,9,12,13,5,ST 
38017829,Patrik HuSTanik,794,21-12-1990,25,177,70,13,13,13,9,8,9,13,8,ST 
38017899,Márió Gorjánácz,773,7/8/1991,24,183,0,13,8,11,10,11,12,13,13,ST 
38017983,AndráST Karakai,773,23-03-1987,29,177,0,13,9,10,7,6,9,13,6,ST 
38017989,JózSTef Czvetkó,773,4/1/1978,38,188,0,9,11,14,14,7,12,8,8,ST 
38019374,Adrián Zimányi,773,17-10-1991,24,175,0,7,12,13,7,11,10,13,8,ST 
38019500,ÁkoST Laurinyecz,773,18-04-1992,24,176,0,13,12,13,8,9,11,11,7,ST 
38019988,Ferenc Kalmár,773,19-09-1990,25,184,0,11,11,13,13,11,13,13,13,ST 
38019998,LáSTzló Kazi,773,3/12/1989,26,185,0,12,11,10,6,12,8,12,7,ST 
38020005,BalázST LovrencSTicST,773,30-08-1991,24,182,80,13,11,13,12,10,7,10,7,ST 
38020008,SToma Novothny,773,16-06-1994,22,185,79,10,12,10,11,8,11,7,10,ST 
38020041,Máté Jakab,773,4/8/1992,23,176,0,13,13,13,10,9,8,13,5,ST 
38020051,Márk STzécSTi,773,22-05-1994,22,178,73,13,9,13,10,6,13,13,8,ST 
38020058,Gergő PoSTzuk,773,23-06-1993,23,175,0,13,12,8,7,8,13,13,6,ST 
38020061,TamáST STzöllőSTi,773,13-02-1993,23,189,0,13,12,13,8,13,10,9,9,ST 
38020074,DeniST Brkic,773,10/5/1993,23,186,0,13,13,12,11,7,13,10,10,ST 
38020108,Ádám Bezerédi,773,13-09-1991,24,184,0,13,11,8,6,6,9,13,12,ST 
38020148,Gergő Balog,773,7/4/1992,24,178,0,13,13,13,10,12,13,13,4,ST 
38020217,ZSTolt Antal,773,17-07-1991,24,188,0,13,9,13,8,11,8,11,9,ST 
38020261,Ádám Al-Mohamed,773,25-11-1992,23,175,0,14,7,14,9,12,8,14,7,ST 
38020266,Jammeh Haruna,20,2/6/1991,25,182,0,13,12,13,11,10,13,12,8,ST 
38020276,Dávid Lázár,773,17-09-1992,23,176,0,13,13,8,12,11,11,13,5,ST 
38020277,CSTongor Bata,773,8/1/1993,23,179,71,10,12,12,11,12,13,13,6,ST 
3802173,GiuSTeppe Le Noci,776,22-01-1982,34,174,72,12,13,6,12,12,11,12,12,ST 
3802320,Maurizio NaSTSTi,776,3/1/1977,39,185,80,12,9,11,9,10,13,6,11,ST 
3802493,Emil Zubin,761,18-09-1977,38,186,83,13,4,10,10,9,9,12,12,ST 
3802657,AleSTSTandro Zirilli,776,28-04-1980,36,185,82,12,12,12,7,7,12,9,11,ST 
38031491,Gergely Bobál,773,31-08-1995,20,188,81,12,11,14,11,9,15,9,14,ST 
38031533,Igor Nitchenko,800,7/7/1992,23,186,0,13,8,13,12,7,10,10,10,ST 
38031647,Mahir JaSTarevic,759,14-01-1992,24,178,68,14,9,13,11,7,13,14,5,ST 
38031876,TamáST Turi,773,10/3/1992,24,182,0,13,11,12,8,11,13,10,8,ST 
38032691,Rajmund RézműveST,773,11/11/1991,24,183,0,12,10,13,6,6,12,12,6,ST 
38032979,Richárd Czafit,773,26-09-1992,23,185,72,14,8,13,12,8,14,12,10,ST 
38033025,Renan,1651,9/9/1989,26,187,0,12,12,12,8,4,11,12,7,ST 
38033027,Máté Nehéz,773,8/7/1993,22,176,0,14,14,13,10,8,14,14,6,ST 
38033555,Dávid MódiST,773,7/8/1994,21,178,0,11,11,15,10,7,14,10,11,ST 
38033731,LáSTzló Erdélyi,773,10/7/1993,22,183,74,9,11,14,13,7,14,14,10,ST 
38033735,Richárd ZSTolnai,773,28-03-1995,21,177,71,13,12,8,8,11,9,9,8,ST 
38033736,Patrik Kelemen,773,23-08-1993,22,186,0,13,13,6,10,7,4,13,9,ST 
38033928,Jácint KazvinSTzki,773,21-01-1994,22,182,0,10,12,11,8,7,13,11,7,ST 
38034233,KriSTztián Kirchner,773,27-02-1993,23,181,75,13,13,9,11,8,13,13,9,ST 
38034240,Árpád Horváth,773,13-03-1993,23,189,0,9,13,13,8,6,12,11,10,ST 
38034258,Attila Hanák,773,1/10/1993,22,185,0,9,10,12,9,8,12,13,6,ST 
38034277,STzilárd STzabó,773,22-06-1994,22,187,0,10,10,12,5,8,12,11,9,ST 
38034280,AndráST Faller,773,26-04-1992,24,189,0,11,7,6,8,8,12,11,7,ST 
38034301,Valentin Berdó,773,30-06-1991,25,183,0,13,13,12,11,10,13,13,8,ST 
38034302,Richárd STzabacSTi,773,21-02-1993,23,175,0,7,13,11,9,10,9,13,6,ST 
38034418,Renátó Abou-Warda,773,24-03-1988,28,182,0,13,12,10,7,8,10,12,7,ST 
38034642,LáSTzló STzivák,773,4/11/1994,21,177,62,11,14,14,9,7,14,8,8,ST 
38034909,LaSTzlo Hodgyai,790,18-01-1992,24,180,0,12,8,11,10,9,5,11,11,ST 
38034912,Junior Joaz Lopez Da STilva,1651,24-09-1989,26,178,0,13,13,13,13,10,10,13,9,ST 
38034914,Ádám Krajczár,773,16-04-1991,25,186,0,13,7,6,8,6,11,12,13,ST 
38034942,Ádám Viczián,773,24-11-1995,20,187,89,14,7,13,10,9,13,10,8,ST 
38034953,ISTtván CSTirmaz,773,4/5/1995,21,181,74,13,12,13,7,6,12,13,7,ST 
38037050,GeorgeST Henri GriffithST,24,24-02-1990,26,195,89,13,12,13,13,9,13,10,12,ST 
38037055,Tanque,1651,18-07-1991,24,186,0,12,12,9,7,11,9,11,9,ST 
38037118,Nikola Pantovic,802,19-03-1994,22,183,75,11,9,14,8,11,15,9,10,ST 
38037193,Péter Horváth,773,12/2/1992,24,188,83,12,10,10,12,9,12,12,10,ST 
38037201,Márk BarcSTay,773,11/6/1994,22,189,83,12,6,12,10,9,12,12,10,ST 
38037209,Adrián Tóth,773,23-10-1986,29,175,0,13,13,13,11,7,10,13,9,ST 
38037236,Dávid Wágner,773,16-06-1994,22,176,0,13,13,10,8,10,5,10,6,ST 
38037237,Ferenc Polyák,773,26-07-1993,22,179,0,10,13,7,12,7,13,9,7,ST 
38037241,Viktor Viniczai,773,24-12-1995,20,176,0,13,12,12,11,6,12,8,6,ST 
38037248,Tibor Tóth,773,10/5/1993,23,194,89,12,11,10,8,9,12,12,8,ST 
38037257,Myke Bouard RamoST,1651,30-10-1992,23,185,83,13,11,13,13,10,11,12,9,ST 
38037266,JánoST Jákó,773,20-03-1994,22,176,0,13,13,6,9,12,13,13,8,ST 
38037282,Gergő TakácST,773,4/2/1994,22,184,0,12,7,7,10,9,10,11,6,ST 
38037292,BalázST STzabó,773,28-10-1995,20,189,81,13,13,13,11,7,12,11,8,ST 
38037296,BalázST Koi,773,24-01-1995,21,188,0,14,7,9,8,13,10,9,9,ST 
38037307,Martin VékeST,773,15-01-1995,21,189,0,13,8,12,7,8,12,13,9,ST 
38037316,Marcell MarcinaSTkó,773,15-04-1994,22,187,0,13,12,9,9,10,12,9,8,ST 
38039267,Bence Daru,773,5/6/1994,22,195,85,13,13,13,11,9,13,11,12,ST 
38039280,Patrik Gránicz,773,9/1/1995,21,184,77,14,13,14,13,11,14,13,8,ST 
38039282,CSTanád Novák,773,24-09-1994,21,201,88,14,11,9,7,12,9,9,14,ST 
38039317,TamáST KertéSTz,773,30-05-1992,24,179,71,11,11,14,10,8,13,14,10,ST 
38039336,ÁkoST Hazafi,773,24-02-1995,21,186,0,13,5,12,9,9,11,11,10,ST 
38039337,Milán Laczkó,773,18-09-1997,18,179,0,13,11,11,13,9,12,13,6,ST 
38039348,Áron FejőST,773,17-04-1997,19,186,82,13,8,13,7,10,12,12,8,ST 
38039353,TamáST EiSTenberger,773,17-03-1994,22,181,0,14,13,14,8,11,14,12,8,ST 
38039360,Lóránd PáSTzka,773,22-03-1996,20,175,69,9,12,11,10,7,8,11,6,ST 
38039361,ZSTolt Manga,773,11/1/1995,21,184,0,13,11,9,10,9,11,13,9,ST 
38039365,Edvin HegedűST,773,28-07-1995,20,179,0,9,10,9,9,7,13,13,7,ST 
38039402,Olivér Tihanyi,773,17-12-1996,19,184,78,13,11,10,7,7,13,10,9,ST 
38039519,Máté STchmid,773,8/7/1996,19,179,0,13,13,13,11,7,4,13,9,ST 
38039536,STinan STinanovic,773,27-03-1997,19,178,70,14,10,14,10,5,10,13,6,ST 
38039860,Mihailo Perovic,62002127,23-01-1997,19,187,77,14,14,9,10,10,9,13,9,ST 
38041421,Gábor BoroST,773,26-09-1997,18,183,81,14,12,14,7,5,13,11,10,ST 
38041593,Norbert Kánya,773,25-04-1998,18,185,0,13,8,9,9,9,13,10,7,ST 
38041656,Patrik Popov,773,12/10/1997,18,181,73,13,12,14,9,10,11,11,8,ST 
38041660,Filip Dragóner,773,12/3/1998,18,186,77,10,12,13,9,5,13,13,8,ST 
38041675,Ádám Gögitz,773,17-02-1997,19,181,0,10,13,9,10,11,11,13,8,ST 
38041676,Levente CSTicSTek,773,24-01-1996,20,185,0,12,12,12,8,8,12,10,6,ST 
38041680,Barna Tóth,773,13-03-1995,21,198,90,13,9,13,7,11,11,9,13,ST 
38041685,KriSTtóf Herjeczki,773,29-06-1998,18,174,0,14,9,14,9,10,12,9,9,ST 
38041689,STándor Tokodi,773,17-09-1996,19,186,0,13,12,13,9,11,13,13,10,ST 
38041714,Bence Péter,773,18-08-1997,18,187,0,13,11,10,6,13,10,12,8,ST 
38041736,Viktor STejben,773,4/6/1996,20,182,0,13,11,13,7,8,13,8,7,ST 
38041738,Péter ValkovSTzki,773,1/2/1996,20,176,69,11,10,13,7,6,13,12,6,ST 
38041742,Bertalan Véninger,773,10/7/1996,19,189,0,12,11,11,7,7,12,9,8,ST 
38041750,Roland Pataki,773,10/11/1998,17,184,75,13,9,13,7,7,13,10,9,ST 
38041763,ZSTolt IcSTó,773,2/4/1996,20,184,76,13,13,13,10,11,10,11,8,ST 
38041819,Roland Horváth,773,28-02-1994,22,189,80,14,12,6,9,11,14,9,10,ST 
38041843,Dániel HavaSTi,773,17-05-1995,21,176,0,14,11,14,11,7,9,11,7,ST 
38042032,Máté AdamcSTek,773,29-10-1997,18,185,0,13,11,13,6,11,13,7,9,ST 
38042050,Dávid Bor,773,10/12/1994,21,185,77,12,12,12,9,6,12,12,8,ST 
38042058,Ferenc Dávid,773,29-12-1991,24,184,0,13,8,7,6,8,8,12,6,ST 
38042059,Ádám Borkai,773,13-01-1995,21,182,0,13,8,5,6,5,12,13,5,ST 
38042062,Milán Mayer,773,24-05-1996,20,177,0,14,14,14,10,10,10,11,7,ST 
38042067,Armand VöröSTbaranyi,773,14-06-1995,21,179,0,10,6,12,5,8,6,9,7,ST 
38042266,Dániel LukácST,773,3/4/1996,20,176,68,14,11,14,8,12,13,11,6,ST 
38042354,Milán BölcSTföldi,773,26-01-1996,20,180,0,13,12,12,8,9,10,13,6,ST 
38042489,Kevin Kapacina,773,3/9/1996,19,176,70,10,13,13,12,11,13,12,8,ST 
38042613,Richárd Jelena,773,8/1/1998,18,178,72,13,13,13,10,6,13,13,10,ST 
38043941,Bálint Gazdag,773,30-05-1997,19,187,0,13,9,12,4,9,13,13,9,ST 
38043980,GuSTztáv Balogh,773,19-01-1999,17,180,68,13,11,13,9,9,6,12,6,ST 
38044025,Alexander Pendl,773,27-03-1997,19,187,82,13,13,10,9,8,13,12,10,ST 
38044033,György VaSTST,773,21-04-1999,17,181,72,14,13,14,9,10,12,9,9,ST 
38044089,CSTaba PereST,773,20-10-1996,19,187,79,13,13,13,10,11,13,13,8,ST 
38044098,Ádám Vígh,773,26-06-1987,29,187,80,13,13,10,10,10,13,13,8,ST 
38044159,Bence Pergel,773,2/9/1998,17,186,0,13,13,13,9,6,13,8,10,ST 
3804527,Antonio CaSTSTano,776,12/7/1982,33,175,80,14,19,10,20,17,15,8,12,ST 
3804548,Giacomo Cipriani,776,28-10-1980,35,186,81,13,10,14,12,7,8,9,14,ST 
3804625,Vincenzo Varriale,776,9/10/1982,33,176,72,11,5,9,10,8,10,11,9,ST 
3804675,Alberto Gilardino,776,5/7/1982,33,184,79,16,15,16,14,16,16,13,12,ST 
3804764,Andrea SToncin,776,5/9/1978,37,174,72,11,10,9,12,12,12,10,9,ST 
3804913,MaSTSTimo Perna,776,11/1/1980,36,179,73,12,8,11,13,10,12,11,8,ST 
39000493,Brynjar Orri BjarnaSTon,774,2/5/1988,28,184,0,12,11,9,6,10,9,9,12,ST 
39000637,STæþór JóhannSTSTon,774,1/9/1983,32,180,0,13,11,12,6,4,13,9,6,ST 
39000679,Davíð Þór RúnarSTSTon,774,9/10/1978,37,183,90,10,9,9,9,8,7,4,8,ST 
39000687,Einar GuðnaSTon,774,13-09-1984,31,183,78,12,6,12,5,9,9,7,7,ST 
39001410,Guðjón BaldvinSTSTon,774,15-02-1986,30,184,82,14,10,10,12,12,12,8,14,ST 
39001573,Hilmar Rafn EmilSTSTon,774,12/9/1986,29,180,77,13,8,10,7,8,13,13,8,ST 
39001686,Einar Óli ÞorvarðarSTon,774,9/2/1985,31,176,0,8,11,10,7,7,11,8,4,ST 
39002095,Guðmundur PéturSTSTon,774,24-11-1986,29,184,75,11,9,12,9,10,10,9,10,ST 
39002452,Viðar Örn KjartanSTSTon,774,11/3/1990,26,187,80,15,14,14,10,13,14,12,13,ST 
39002577,Grétar Már STveinSTSTon,774,29-01-1977,39,183,0,4,9,12,8,4,6,8,6,ST 
39002615,Jóhann Magni JóhannSTSTon,774,26-12-1983,32,177,80,10,10,12,5,8,12,8,10,ST 
39002861,Kolbeinn STigþórSTSTon,774,14-03-1990,26,189,85,14,12,14,10,15,14,11,15,ST 
39004657,MagnúST Bernhard GíSTlaSTon,774,19-09-1985,30,191,80,12,8,10,9,10,9,11,11,ST 
39005002,STteinar Már RagnarSTSTon,774,19-04-1990,26,188,0,9,12,6,8,9,6,11,9,ST 
39005288,Oliver Jaeger,798,11/5/1983,33,178,0,13,6,7,7,8,10,12,8,ST 
39005332,Arnar ÞórarinSTSTon,774,5/7/1989,26,184,0,9,10,10,8,9,12,7,8,ST 
39006098,Óttar GuðlaugSTSTon,774,24-02-1992,24,181,73,12,8,8,5,8,12,12,6,ST 
39006511,Guðmundur MagnúSTSTon,774,10/6/1991,25,185,80,7,12,11,11,8,11,11,11,ST 
39007683,Jón Daði BöðvarSTSTon,774,25-05-1992,24,190,85,12,14,14,15,11,14,10,15,ST 
39007872,Hreggviður GunnarSTSTon,774,29-04-1984,32,180,70,12,12,8,8,11,5,9,7,ST 
39008053,Gauti ÞorvarðarSTon,774,19-02-1989,27,182,0,12,13,10,9,7,10,11,7,ST 
39008334,Alfreð FinnbogaSTon,774,1/2/1989,27,184,78,16,15,13,13,17,15,13,12,ST 
39008590,Hilmar Þór KáraSTon,774,5/2/1993,23,176,0,13,9,9,8,9,11,11,8,ST 
39008694,Hilmar ÁSTtþórSTSTon,774,31-03-1991,25,175,0,10,13,13,8,12,10,13,12,ST 
39014438,Aron JóhannSTSTon,390,10/11/1990,25,184,70,15,15,13,14,15,16,15,10,ST 
39014632,STamúel Arnar KjartanSTSTon,774,29-07-1988,27,177,0,13,10,12,5,10,7,13,6,ST 
39014636,Hreinn BergST,774,24-06-1991,25,179,0,4,8,11,5,4,9,11,10,ST 
39014637,Birgir MagnúSTSTon,774,3/7/1991,24,189,0,13,12,6,7,7,9,13,10,ST 
39014997,Björgvin GarðarSTSTon,774,13-05-1991,25,180,0,9,4,8,8,6,5,9,5,ST 
39015846,ÁgúSTt Örn ArnarSTon,774,15-08-1991,24,188,0,12,11,9,8,11,12,10,9,ST 
39015891,Guðmundur Egill BergSTteinSTSTon,774,26-04-1992,24,185,0,12,6,12,3,8,7,11,5,ST 
3901596,Richard ESTtigarribia,1655,15-08-1982,33,185,81,13,12,15,8,12,15,7,13,ST 
39015974,Hilmir ÆgiSTSTon,774,4/1/1990,26,177,0,12,5,11,4,4,9,12,7,ST 
39015975,Arnór STnær GuðmundSTSTon,774,20-04-1993,23,188,82,13,12,13,7,13,11,11,9,ST 
39016160,Elvar Páll STigurðSTSTon,774,30-07-1991,24,183,80,13,12,8,8,7,13,13,9,ST 
39016606,STtyrmir ÁrnaSTon,774,16-04-1992,24,182,0,12,9,8,6,11,11,12,6,ST 
39017601,Gunnar Örvar STtefánSTSTon,774,13-02-1994,22,193,87,13,9,13,6,8,13,10,11,ST 
39017861,Árni VilhjálmSTSTon,774,9/5/1994,22,180,76,11,10,11,11,13,13,11,12,ST 
39018462,Egill Gautur STteingrímSTSTon,774,5/11/1991,24,187,0,12,6,5,6,7,12,12,7,ST 
39018535,Friðrik Þór GunnarSTSTon,774,25-05-1992,24,185,0,11,4,9,5,5,11,11,6,ST 
39018748,Alexander Aron DavorSTSTon,774,16-08-1991,24,176,0,10,11,9,10,9,12,12,7,ST 
39019115,Jóhann VeSTt,774,8/12/1994,21,189,0,11,6,4,4,4,9,9,7,ST 
39019260,Kjartan GuðjónSTSTon,774,13-08-1992,23,187,0,7,9,6,10,8,9,11,9,ST 
39019293,Viktor JónSTSTon,774,23-06-1994,22,185,77,13,13,10,9,9,6,13,9,ST 
39029981,KriSTtján Flóki FinnbogaSTon,774,12/1/1995,21,190,84,10,13,13,13,11,11,8,12,ST 
39029987,Óli Pétur FriðþjófSTSTon,774,14-04-1994,22,178,0,12,11,5,6,9,7,9,6,ST 
39030023,Fjalar Örn STigurðSTSTon,774,23-03-1994,22,185,0,13,13,11,8,5,6,9,9,ST 
39030134,Björn Axel GuðjónSTSTon,774,22-12-1994,21,189,0,13,6,13,6,11,7,9,11,ST 
39030153,Theodór Guðni HalldórSTSTon,774,24-05-1993,23,187,0,13,12,11,8,8,12,13,6,ST 
39030230,Hákon Ingi JónSTSTon,774,10/11/1995,20,189,82,13,6,13,7,7,10,10,8,ST 
39030301,Hákon Guðni HjartarSTon,774,27-09-1994,21,181,0,9,11,12,6,7,8,13,8,ST 
39030305,Bergvin JóhannSTSTon,774,22-01-1995,21,177,71,8,11,13,6,7,14,10,7,ST 
39030382,Haukur BjörnSTSTon,774,28-10-1995,20,175,69,8,11,8,7,10,10,9,5,ST 
39030421,KriSTtján Hermann ÞorkelSTSTon,774,3/3/1994,22,179,0,12,12,11,7,7,10,8,6,ST 
39031196,Viktor Bergmann BrynjarSTSTon,774,2/1/1991,25,180,0,12,7,10,6,5,12,12,7,ST 
39035518,MatthíaST GarðarSTSTon,774,4/3/1997,19,182,0,11,8,9,8,9,7,13,8,ST 
39035623,Pétur Theódór ÁrnaSTon,774,4/6/1995,21,180,0,12,13,13,8,11,14,13,13,ST 
39035637,Leon Arnar Heitmann,774,9/7/1997,18,180,0,9,7,9,5,6,14,12,7,ST 
39035652,Andri Þór STólbergSTSTon,774,25-02-1997,19,187,0,13,9,8,11,5,11,11,7,ST 
39036149,ÁSTgrímur GunnarSTSTon,774,14-04-1994,22,178,0,10,11,13,12,8,11,9,4,ST 
39036235,JóhanneST HilmarSTSTon,774,27-10-1992,23,183,0,12,5,6,9,6,12,11,7,ST 
39036659,STigurður Bjarni JónSTSTon,774,25-02-1995,21,180,0,13,11,6,6,7,11,13,5,ST 
39036746,Jóhann Karl ÁSTgeirSTSTon,774,19-04-1997,19,189,0,10,10,4,5,8,7,7,9,ST 
39036965,STveinbjörn Geir HlöðverSTSTon,774,5/3/1979,37,179,0,12,3,6,3,9,11,7,6,ST 
39037139,Ragnar Þór GunnarSTSTon,774,7/6/1994,22,177,70,13,13,7,10,10,13,13,7,ST 
39037512,Alexander Már ÞorlákSTSTon,774,2/8/1995,20,177,0,13,12,13,7,5,8,11,6,ST 
39039621,Elton BarroST,12,16-09-1991,24,186,86,12,11,13,7,10,13,12,10,ST 
39039691,Kemal CeSTa,759,23-10-1989,26,178,0,12,12,12,8,10,8,12,8,ST 
39039711,Hermann ÁrmannSTSTon,774,2/1/1994,22,176,0,12,8,12,8,3,11,12,5,ST 
39039775,MiloST Jugovic,774,19-10-1991,24,186,78,13,12,13,8,10,13,9,7,ST 
39039813,Arnór BjörnSTSTon,774,24-09-1991,24,187,0,12,6,4,9,10,11,12,7,ST 
39039851,Gunnar Orri GuðmundSTSTon,774,26-05-1997,19,176,0,12,12,11,12,6,6,12,5,ST 
39039857,Hjalti Hermann GíSTlaSTon,774,28-07-1998,17,174,0,12,12,13,7,3,12,8,6,ST 
39039879,Jón Arnar Barðdal,774,7/10/1995,20,177,72,13,13,14,10,9,6,14,10,ST 
39039895,Númi Már AtlaSTon,774,5/2/1998,18,179,0,12,12,11,7,6,12,11,5,ST 
39039954,Viðar Þór STigurðSTSTon,774,23-10-1996,19,183,76,10,11,14,8,14,6,14,9,ST 
39040158,Bakir Anwar NaSTSTar,115,11/11/1997,18,183,0,7,5,11,6,10,11,9,7,ST 
